GEO_CODE,Pakistani,Bangladeshi,Back_African
E02001678,0.018413598,0.002478754,0.003186969
E02001679,0.00437254,0.00437254,0.026235243
E02001680,0.007860262,0,0.036681223
E02001681,0.015784983,0.001706485,0.002559727
E02001682,0.000741015,0.00148203,0.000741015
E02001683,0,0,0.000602773
E02001684,0.003263234,0.001450326,0.010514866
E02001685,0,0,0.002041411
E02001686,0.003290827,0,0
E02001688,0.003492433,0.000582072,0.024447031
E02001689,0.006303915,0.004976775,0.014266755
E02001690,0.002451839,0.000350263,0.002101576
E02001691,0.021890016,0.00373732,0.020555259
E02001692,0.004423148,0.003685957,0.010320678
E02001693,0.001005025,0.000502513,0.008040201
E02001694,0.002085941,0.002503129,0.003754693
E02001695,0.002560819,0.001707213,0.000426803
E02001696,0.001736111,0.001157407,0.005497685
E02001697,0.003087479,0.001372213,0.002744425
E02001698,0.001014199,0.001521298,0.001014199
E02001699,0.002470152,0,0.004116921
E02001700,0.001797176,0.001283697,0.001026958
E02001701,0.004004004,0,0.001001001
E02001702,0.003702457,0.001682935,0.010770784
E02001703,0,0,0
E02001704,0.001158749,0,0.00772499
E02001705,0.003240178,0.000405022,0.001215067
E02001706,0.002460025,0,0.003690037
E02001707,0.006743088,0,0.003371544
E02001708,0.006523512,0.004349008,0.005708073
E02001709,0.021511307,0.024820739,0.011583012
E02001710,0.002696872,0.00566343,0.02562028
E02001711,0.004734057,0.00139237,0.008632693
E02001712,0.008179959,0.007924335,0.013548057
E02001713,0.027877238,0.009974425,0.007672634
E02001714,0.029193206,0.015923567,0.007696391
E02001715,0.015795328,0.00756396,0.04516129
E02001718,0.00249501,0.000499002,0.009481038
E02001719,0.031882451,0.018852232,0.00637649
E02001720,0.008635164,0.002878388,0.004077716
E02001721,0.003292181,0.001646091,0.002194787
E02001722,0.000599341,0.000899011,0.005993407
E02001723,0.079850746,0.023507463,0.023507463
E02001724,0.005565863,0.001391466,0.009044527
E02001725,0.010147234,0.008157581,0.019896538
E02001726,0.085022891,0.033573141,0.011554393
E02001727,0.002698145,0.001686341,0.01450253
E02001728,0.002431775,0.002431775,0.006754931
E02001729,0.148348464,0.057948619,0.051187947
E02001730,0.00747136,0.002324423,0.017931263
E02001731,0.011347262,0.018191643,0.038724784
E02001732,0.008653326,0.009194159,0.015143321
E02001733,0.005327869,0.000614754,0.045696721
E02001734,0.011854951,0.013947001,0.028242678
E02001735,0.006441834,0.003410383,0.021599091
E02001736,0.089060032,0.186413902,0.062598736
E02001737,0.001325088,0.002650177,0.041519435
E02001738,0,0.00419874,0.00209937
E02001739,0,0.00110742,0.00073828
E02001740,0.003266195,0,0.000544366
E02001741,0.003827751,0,0.007177033
E02001742,0,0,0
E02001743,0.004362416,0.013087248,0
E02001744,0,0.002039152,0.001631321
E02001745,0,0,0.003841721
E02001746,0.00130039,0.021781534,0.001950585
E02001747,0,0.007190265,0.002765487
E02001748,0.003884075,0.006274275,0.003884075
E02001749,0,0.000900901,0.001801802
E02001750,0.006386861,0.019160584,0.001368613
E02001751,0.004265403,0,0.000947867
E02001752,0.002030869,0.006498781,0.006904955
E02001753,0,0.001779359,0.00044484
E02001754,0.00362483,0.001812415,0.002718623
E02001755,0.004048583,0.006072874,0.002361673
E02001756,0.003444882,0.002214567,0.008366142
E02001757,0.00150075,0.003001501,0
E02001758,0,0.002696629,0.002696629
E02001759,0.000410846,0.002054232,0
E02001760,0.001550388,0.003100775,0.005891473
E02001761,0.001114827,0.001672241,0.007246377
E02001762,0.000969462,0,0.001938924
E02001763,0.000838223,0.000838223,0.007544007
E02001764,0.001657275,0,0.006297647
E02001765,0.003898635,0.002923977,0.013320338
E02001766,0.002709109,0.005756857,0.010497799
E02001767,0.00313917,0.00313917,0.00732473
E02001768,0.012055641,0.106955178,0.008964451
E02001769,0.013353116,0.043026706,0.010385757
E02001770,0.003834683,0.00511291,0.001704303
E02001771,0.001863933,0.004659832,0.000931966
E02001772,0.002083333,0.007291667,0.003645833
E02001773,0.00188798,0.004405286,0.001258653
E02001774,0.000968054,0.005808325,0.001936108
E02001775,0,0.000992556,0.001985112
E02001776,0.0005997,0.00029985,0.0005997
E02001777,0.000400802,0.00240481,0.000400802
E02001778,0.005037783,0.002518892,0.00713686
E02001779,0.001036269,0.006735751,0.004663212
E02001780,0.000585823,0.000585823,0.002343292
E02001781,0,0.00103146,0.004125838
E02001782,0,0.003118503,0.003465003
E02001783,0,0.002225519,0.008160237
E02001784,0.000845309,0.003803888,0.001690617
E02001785,0.002309469,0.003079292,0.000384911
E02001786,0.000815661,0.004078303,0
E02001787,0,0,0
E02001788,0.003539823,0.007079646,0.000884956
E02001789,0.00863061,0.01150748,0.000575374
E02001790,0.001013685,0.005575266,0.001013685
E02001791,0.002065049,0.002065049,0.001032525
E02001792,0.000880282,0.001320423,0
E02001793,0,0.000899011,0.002097693
E02001794,0,0,0.002454741
E02001795,0.001851852,0.001851852,0.001851852
E02001796,0.000605327,0.001815981,0.016949153
E02001797,0.001972387,0.00591716,0.003944773
E02001798,0,0.001305909,0.001632387
E02001799,0.001270648,0.00025413,0.006099111
E02001800,0,0.001072194,0
E02001801,0.009236234,0.041563055,0.023090586
E02001802,0,0.000783699,0.006269592
E02001803,0.011597565,0.017976225,0.035372572
E02001804,0.000840336,0.004621849,0.00210084
E02001805,0.005170631,0.002068252,0.00672182
E02001806,0.004844961,0.055878553,0.013888889
E02001807,0.003245582,0.000721241,0.004327443
E02001808,0.012557555,0.107157807,0.024696526
E02001809,0.001860465,0.000930233,0.004651163
E02001810,0,0.000933998,0.00124533
E02001811,0.003091625,0.001124227,0.002529511
E02001812,0.004702194,0.030407524,0.006269592
E02001813,0.001230618,0.001230618,0.00344573
E02001814,0.000840689,0.001681379,0.002942413
E02001815,0.002898551,0.004057971,0.00115942
E02001816,0.001211632,0.000403877,0.000807754
E02001817,0.000890076,0.000890076,0
E02001818,0.000906892,0.000604595,0.00241838
E02001819,0.000963855,0.000963855,0.000963855
E02001820,0.001900538,0,0.001267026
E02001821,0.000912825,0.000912825,0.003651301
E02001822,0.000704225,0.000704225,0.003169014
E02001823,0.001469508,0.000734754,0.001469508
E02001824,0.001049685,0,0.005248425
E02001825,0,0,0.00130833
E02001826,0.00083022,0,0.00249066
E02001827,0.010954617,0.003651539,0.008346375
E02001828,0.015180266,0.003320683,0.004743833
E02001829,0.009920635,0.002645503,0.004960317
E02001830,0.014186977,0.003637686,0.002910149
E02001831,0.010146003,0.000989854,0.007176441
E02001832,0.017081851,0.001423488,0.00747331
E02001833,0.020377734,0,0.002982107
E02001834,0.006786427,0.008383234,0.012774451
E02001835,0.017056856,0.005685619,0.00367893
E02001836,0.028031291,0.008800522,0.004237288
E02001837,0.014691943,0.006161137,0.025829384
E02001838,0.007307692,0.000769231,0.002307692
E02001839,0.012093411,0.010842369,0.014595496
E02001840,0.022025172,0.014016018,0.030892449
E02001841,0.038011696,0.007602339,0.00994152
E02001842,0.034578147,0.021784232,0.018326418
E02001843,0.02417674,0.003334723,0.005418925
E02001844,0.022942357,0.007169487,0.007743046
E02001845,0.013469239,0.02402621,0.00837277
E02001846,0.044366422,0.012448133,0.030003192
E02001847,0.008998875,0,0.003374578
E02001848,0.065322882,0.015677492,0.039940276
E02001849,0.031847134,0.009386524,0.040227958
E02001850,0.115228901,0.053877297,0.027405793
E02001851,0.0245142,0.004185351,0.01793722
E02001852,0.083969466,0.020610687,0.036641221
E02001854,0.06,0.005423729,0.018983051
E02001855,0.005468556,0.001739995,0.014417102
E02001856,0.157463672,0.026948481,0.042272127
E02001857,0.12480085,0.012214551,0.04779607
E02001858,0.114392126,0.031923384,0.067571163
E02001859,0.277974923,0.13650343,0.066950556
E02001860,0.132478632,0.059259259,0.036182336
E02001861,0.277108434,0.089254979,0.085566757
E02001862,0.103789127,0.082136973,0.040244763
E02001863,0.361907731,0.25,0.065461347
E02001864,0.109589041,0.020327,0.099425541
E02001865,0.210982659,0.078923966,0.050022232
E02001866,0.318779737,0.243212986,0.070808844
E02001867,0.212132089,0.245872218,0.090093324
E02001868,0.499078624,0.030712531,0.017813268
E02001869,0.104911591,0.037328094,0.185854617
E02001870,0.502753911,0.038114122,0.038554748
E02001871,0.065512559,0.002715547,0.016632722
E02001872,0.020739717,0.002419634,0.01071552
E02001873,0.135763001,0.023870418,0.086956522
E02001874,0.557640751,0.065683646,0.04691689
E02001875,0.092063492,0.115079365,0.138888889
E02001876,0.045081251,0.042110781,0.139961559
E02001877,0.620608899,0.076346604,0.053629977
E02001878,0.414487448,0.093096234,0.078190377
E02001879,0.300453786,0.028421304,0.067112491
E02001880,0.108855186,0.011007828,0.030821918
E02001881,0.49476791,0.044808157,0.04749128
E02001882,0.29808628,0.013623094,0.033084658
E02001883,0.03237858,0.003113325,0.019613948
E02001884,0.577807133,0.059180978,0.050726552
E02001886,0.121458552,0.014165792,0.059024134
E02001888,0.075339646,0.006587073,0.021819679
E02001889,0.517804154,0.115133531,0.05074184
E02001890,0.04610951,0.006207049,0.056085125
E02001892,0.303716055,0.070747975,0.028823249
E02001893,0.186980609,0.036703601,0.011426593
E02001895,0.037513025,0.013893713,0.01354637
E02001896,0.529490978,0.201185026,0.044169135
E02001897,0.261888112,0.096853147,0.114335664
E02001898,0.059079062,0.029539531,0.004778454
E02001899,0.035437057,0.00641242,0.011137361
E02001900,0.086169442,0.014482259,0.043808834
E02001901,0.013364174,0.002056027,0.01310717
E02001902,0.086169754,0.019819044,0.00344679
E02001903,0.569717138,0.123460899,0.034941764
E02001904,0.209543568,0.06362379,0.02593361
E02001905,0.044503195,0.010134391,0.02092972
E02001906,0.019097703,0.003044561,0.02767783
E02001907,0.041825095,0.01286926,0.011699327
E02001908,0.626731866,0.116544417,0.024178212
E02001909,0.473667712,0.093730408,0.039184953
E02001910,0.333098095,0.05151729,0.044107269
E02001911,0.024640657,0.008213552,0.060721619
E02001913,0.028019324,0.003864734,0.036070853
E02001914,0.307055436,0.014038877,0.028797696
E02001915,0.106339468,0.017382413,0.016359918
E02001916,0.252817105,0.043340075,0.015313493
E02001918,0.1175697,0.012361915,0.016570226
E02001919,0.313470567,0.020223908,0.011195377
E02001920,0.017857143,0.002695418,0.048854447
E02001921,0.02683745,0.004269594,0.0326319
E02001922,0.014629821,0.007684351,0.023791931
E02001923,0.446245947,0.034671988,0.020952856
E02001924,0.23553719,0.028512397,0.00785124
E02001925,0.021444695,0.003762227,0.040632054
E02001926,0.064300067,0.016744809,0.029470864
E02001927,0.013025073,0.001628134,0.017909476
E02001928,0.00577812,0,0.023882897
E02001929,0.133144476,0.025495751,0.013692162
E02001930,0.115250291,0.007275902,0.003492433
E02001931,0.219915552,0.022871217,0.008796622
E02001932,0.010805159,0.002091321,0.036249564
E02001933,0.077165354,0.028346457,0.013228346
E02001934,0.240725806,0.030241935,0.005645161
E02001935,0.019345238,0.009300595,0.026041667
E02001936,0.103765324,0.003502627,0.019264448
E02001937,0.120925684,0.012711864,0.021186441
E02001938,0.019312695,0.013916501,0.019312695
E02001939,0.017614494,0.002013085,0.019627579
E02001941,0.072916667,0.012083333,0.01375
E02001942,0.011503067,0.002300613,0.040260736
E02001943,0.050853749,0.004825538,0.012991834
E02001944,0.041847042,0.002308802,0.013852814
E02001945,0.00886579,0.001528585,0.027514522
E02001946,0.004521477,0.001883949,0.019216277
E02001947,0.015466195,0.002651348,0.046840477
E02001948,0.02532097,0.0010699,0.009985735
E02001949,0.009531703,0.000828844,0.016576875
E02001950,0.007638447,0,0.016549968
E02001951,0.008466604,0.000627156,0.018814675
E02001952,0.005778756,0.004678041,0.036873968
E02001953,0.011684126,0.001611604,0.012087027
E02001954,0.008237232,0.003294893,0.02800659
E02001955,0.005041412,0.001080302,0.018005041
E02001956,0.007175227,0,0.00641994
E02001957,0.001999334,0.001666111,0.009663446
E02001958,0.014654349,0.006052883,0.024530105
E02001959,0.020758123,0.000902527,0.014440433
E02001961,0.027155465,0.008825526,0.055668703
E02001962,0.081721279,0.005921832,0.052901698
E02001963,0.002790698,0,0.012093023
E02001964,0.004394225,0.001883239,0.171688638
E02001965,0.014112242,0.00196915,0.039711191
E02001966,0.321957946,0.033436746,0.097552568
E02001967,0.007146503,0.001020929,0.002552323
E02001968,0.062849622,0.006581112,0.031918394
E02001969,0.044948137,0.002305033,0.02919708
E02001970,0.016853933,0.000561798,0.049438202
E02001971,0.017889088,0.001341682,0.017889088
E02001972,0.193970554,0.047207291,0.102126665
E02001973,0.027980181,0.016904693,0.063538327
E02001974,0.027115859,0.001643385,0.01232539
E02001975,0.017727129,0.002215891,0.027223805
E02001976,0.014355875,0.00793351,0.055156781
E02001977,0.048112509,0.006908463,0.076980015
E02001978,0.035741737,0.011529593,0.036894696
E02001979,0.016336634,0.00049505,0.002970297
E02001980,0.002235886,0.001676914,0.006707658
E02001981,0.051620415,0.088298079,0.161459344
E02001982,0.004285714,0.002857143,0.013928571
E02001983,0.024228344,0,0.022900763
E02001984,0.011296244,0.008189777,0.048009037
E02001985,0.011802575,0.00804721,0.113465665
E02001986,0.000666223,0.002998001,0.045636243
E02001987,0.023843416,0.004270463,0.043772242
E02001988,0.018976898,0.005775578,0.094609461
E02001989,0.004474273,0.000894855,0.032214765
E02001990,0.006445672,0.002455494,0.011663597
E02001991,0.011053541,0.001381693,0.020725389
E02001992,0.005443235,0.003888025,0.15785381
E02001993,0.010740741,0.000740741,0.041851852
E02001994,0.018056467,0.024294156,0.031188444
E02001995,0.007821666,0.0023465,0.064137661
E02001996,0.00186428,0,0.135719612
E02001997,0.011714174,0.012885592,0.010542757
E02001998,0.026561731,0.027545499,0.00885391
E02001999,0.022299839,0.001612037,0.019881784
E02002000,0.007397445,0,0.011768662
E02002001,0.002315887,0,0.003705419
E02002002,0.003064351,0,0
E02002003,0.002279388,0.000651254,0.007489417
E02002004,0.004845967,0.000692281,0.008999654
E02002005,0.023017903,0.003196931,0.016304348
E02002006,0.003671971,0,0.003671971
E02002007,0.003593245,0,0.002515271
E02002008,0.012503552,0,0.001989201
E02002009,0.21697417,0.002214022,0.024354244
E02002010,0.112587671,0.003691399,0.032115172
E02002011,0.002665245,0,0.001599147
E02002012,0.047619048,0.00177683,0.013859275
E02002013,0.002600104,0,0.001040042
E02002014,0.178924259,0.002561288,0.016099524
E02002015,0.006876228,0.000982318,0.004911591
E02002016,0.022056439,0,0.010055141
E02002017,0.089389068,0.004180064,0.013826367
E02002018,0.001115656,0,0.003346969
E02002019,0.039655172,0.002068966,0.004482759
E02002020,0.002367564,0,0.000295946
E02002021,0.098930481,0,0.022727273
E02002022,0.009431182,0,0.004126142
E02002023,0.001047669,0.000523834,0
E02002024,0.023439975,0.001900538,0.002534051
E02002025,0.065633245,0.019459103,0.003957784
E02002026,0.017414861,0.000386997,0.002321981
E02002027,0.008207934,0,0.001823985
E02002028,0.002692515,0,0.002154012
E02002029,0.017405063,0.001054852,0.004746835
E02002030,0.048252912,0.000831947,0.007071547
E02002031,0.206600943,0,0.001714531
E02002032,0.033815241,0.000980152,0.00612595
E02002033,0.010200078,0.002746175,0.002746175
E02002034,0.028342781,0.002334111,0.002000667
E02002035,0.014917421,0.00213106,0.006393181
E02002036,0.193695562,0.001659063,0.012857735
E02002037,0.003587904,0,0
E02002038,0.011596789,0.002378828,0.01338091
E02002039,0.048247842,0.001015744,0.000507872
E02002040,0.006116208,0,0.001834862
E02002041,0.035836177,0.001137656,0.001137656
E02002042,0.008814103,0.000400641,0.001602564
E02002043,0.015026066,0.065624042,0.006133088
E02002044,0.015882712,0.031459988,0.020158827
E02002045,0.004878049,0.028571429,0.008710801
E02002046,0.00452284,0.003618272,0.009045681
E02002047,0.016704289,0.059593679,0.00993228
E02002048,0.02617801,0.010947168,0.00999524
E02002049,0.002170139,0.003038194,0.010416667
E02002051,0.00370199,0.001388246,0.010180472
E02002052,0.011756407,0.01011051,0.017399483
E02002053,0.023459062,0.018859246,0.015639374
E02002054,0.018481518,0.008491508,0.014985015
E02002055,0.012679628,0.007044238,0.020850944
E02002056,0.008769366,0.003215434,0.014907922
E02002057,0.072537398,0.061812024,0.014959074
E02002058,0.046130091,0.01775719,0.022582513
E02002059,0.036377134,0.026478594,0.015095273
E02002060,0.068682505,0.073434125,0.01987041
E02002061,0.084170253,0.154471545,0.026781444
E02002062,0.087039149,0.037248195,0.023565184
E02002063,0.095334174,0.005800757,0.026733922
E02002064,0.011318382,0.002305596,0.017606372
E02002065,0.140336967,0.150049554,0.023984143
E02002066,0.175661739,0.008250258,0.01409419
E02002067,0.023305085,0.002118644,0.009533898
E02002068,0.202647278,0.027218494,0.092095451
E02002069,0.013305613,0.002494802,0.024116424
E02002070,0.174854288,0.017762975,0.048015543
E02002071,0.008986928,0.002042484,0.011029412
E02002072,0.029771232,0.007521153,0.0134754
E02002073,0.056459993,0.01108417,0.014894354
E02002074,0.031889896,0.01074186,0.008727761
E02002075,0.030093289,0.014745712,0.003912128
E02002076,0.024234956,0.003491477,0.022797289
E02002077,0.077878396,0.009573092,0.012677878
E02002078,0.02340234,0.00270027,0.01620162
E02002079,0.00941751,0.00313917,0.012905476
E02002080,0.02866242,0.000796178,0.005971338
E02002081,0.023058252,0.007281553,0
E02002082,0.000405515,0,0.00892133
E02002083,0.006707658,0,0.001676914
E02002084,0.001218027,0.003248071,0.014616322
E02002085,0.007283633,0,0.010282776
E02002086,0.002980626,0,0.011922504
E02002087,0.002087683,0.003340292,0.008768267
E02002088,0.001076716,0.001345895,0.012382234
E02002089,0.006463196,0,0.006463196
E02002090,0.062724014,0.019265233,0.009856631
E02002091,0.049694501,0.011405295,0.003665988
E02002092,0.034719419,0.010496568,0.008074283
E02002093,0.04157644,0.00822867,0.007362495
E02002094,0.069296375,0.009061834,0.003198294
E02002095,0.025948104,0.003992016,0.003992016
E02002096,0.041171089,0.004574565,0.011588899
E02002097,0.008080808,0.003535354,0
E02002098,0.048543689,0.005461165,0.003640777
E02002099,0.058221024,0.008625337,0.004312668
E02002101,0.012244898,0.004081633,0
E02002102,0.031793842,0.004016064,0.004350736
E02002103,0.016347238,0.001127396,0.003382187
E02002104,0.010043042,0.003825921,0.004782401
E02002105,0.005358615,0.000824402,0.001648805
E02002106,0.005007704,0,0.001540832
E02002107,0.024413595,0.000957396,0.004786979
E02002108,0.006997667,0.000666445,0.003998667
E02002109,0.013052744,0.00106553,0.00213106
E02002110,0.001523229,0,0.001523229
E02002111,0.006519559,0.002006018,0.002507523
E02002112,0.002714441,0.002714441,0.004343105
E02002113,0.001724138,0.00387931,0.00387931
E02002114,0.004201681,0,0.00262605
E02002115,0.007356322,0,0.002758621
E02002116,0,0.00243309,0.001459854
E02002117,0.010808271,0.00093985,0.003289474
E02002118,0.002328289,0.000776096,0.007760962
E02002119,0.010848126,0.00295858,0.003451677
E02002120,0.006042296,0.000863185,0.003021148
E02002121,0.004972875,0.00045208,0.009041591
E02002122,0.008754864,0,0.010700389
E02002123,0.011836914,0.003068829,0.006576063
E02002124,0.001785714,0.003125,0.002232143
E02002125,0.008348794,0.000927644,0.007884972
E02002126,0.005751849,0.001643385,0.007395234
E02002127,0.144492574,0.010210396,0.036509901
E02002128,0.010793308,0.004856989,0.002698327
E02002129,0.005762179,0,0.005762179
E02002130,0.141064639,0.004562738,0.012927757
E02002131,0.006518905,0.004345937,0.002607562
E02002132,0.013169074,0.002973662,0.008920986
E02002133,0.119068162,0.005608283,0.012079379
E02002134,0.003954974,0.002738059,0.007301491
E02002135,0.298294466,0.013226592,0.027497389
E02002136,0.016010247,0.006083894,0.007364713
E02002137,0.016912166,0.003818876,0.001091107
E02002138,0.242527754,0.007258753,0.011101623
E02002139,0.156789795,0.090619187,0.042253521
E02002140,0.191523779,0.06114526,0.03267551
E02002141,0.009982639,0.000868056,0.006944444
E02002142,0.098820059,0.08960177,0.020648968
E02002143,0.291306558,0.171835282,0.024148449
E02002144,0.097380129,0.010874938,0.001482946
E02002145,0.034753363,0.017189836,0.013079223
E02002146,0.151135474,0.070869225,0.015270164
E02002147,0.008899143,0.008899143,0.013183916
E02002148,0.008652334,0.000786576,0.002621919
E02002149,0.001958042,0.001118881,0.015944056
E02002150,0.01163311,0.000447427,0.017002237
E02002151,0.009531703,0.004973063,0.019063407
E02002152,0.001214083,0,0.028328612
E02002153,0.000780336,0,0.005852517
E02002154,0.007136485,0.005798394,0.017395183
E02002155,0.003976143,0.003180915,0.046520875
E02002156,0.005171299,0,0.006464124
E02002157,0.027357811,0.001799856,0.007919366
E02002158,0.001564333,0,0.006257333
E02002159,0.011806375,0.001180638,0.047225502
E02002160,0.004135338,0.001503759,0.004511278
E02002161,0.126508227,0.002559415,0.030347349
E02002162,0.019964508,0.00310559,0.007542147
E02002163,0.010919415,0.00262066,0.079056563
E02002164,0.128378378,0.004978663,0.058321479
E02002165,0.060058121,0.001291572,0.034549564
E02002166,0.009444762,0.00057241,0.033199771
E02002167,0.012790147,0.000947418,0.008053055
E02002168,0.065252855,0.003262643,0.052668376
E02002169,0.023383266,0.001826818,0.00621118
E02002170,0.005845511,0,0.010438413
E02002171,0.009444654,0,0.013978088
E02002174,0.020702403,0.008133087,0.008133087
E02002175,0.004465947,0.000372162,0.019352438
E02002176,0.005458515,0.000727802,0.005822416
E02002177,0.009853529,0.00159787,0.023701731
E02002178,0.013884298,0.002975207,0.007272727
E02002179,0.01667398,0.000438789,0.005704256
E02002180,0.005790646,0.000890869,0.007572383
E02002181,0.00550863,0,0.013587954
E02002182,0.012759171,0.001196172,0.007575758
E02002183,0.001255493,0,0
E02002184,0.002331606,0.000518135,0.003367876
E02002185,0.000986193,0,0
E02002186,0.008857597,0.000227118,0.002044061
E02002187,0.005636979,0,0
E02002188,0.11163465,0.018847408,0
E02002189,0.502755405,0.02161933,0.002967359
E02002190,0.415496049,0.064310799,0.006145742
E02002191,0.231353404,0.08516409,0.003254679
E02002192,0.011655012,0,0.002664003
E02002193,0.041942605,0.037086093,0.019426049
E02002194,0.01523395,0.007254262,0.006528836
E02002195,0.006435644,0,0.004455446
E02002196,0.014184397,0.002920317,0.003337505
E02002197,0.007575758,0.001515152,0.008787879
E02002198,0.005274262,0.000703235,0.002109705
E02002199,0.00251046,0,0.00209205
E02002200,0.067938021,0.002979738,0.004171633
E02002201,0.012935531,0,0.003129564
E02002202,0.042857143,0.006620209,0.003484321
E02002203,0.023785927,0.001982161,0.004955401
E02002204,0.03270539,0.002878074,0.001308216
E02002205,0.006094183,0.001108033,0.002493075
E02002206,0.052647783,0.007389163,0.009236453
E02002207,0.501519757,0.062141169,0.015873016
E02002208,0.030323915,0.005513439,0.005858029
E02002209,0.079345088,0.00797649,0.022670025
E02002210,0.153261995,0.076976182,0.00517777
E02002211,0.672642524,0.008963786,0.008246683
E02002212,0.578341794,0.01319797,0.012521151
E02002213,0.015052889,0.00081367,0.009764036
E02002214,0.113665944,0.011713666,0.002603037
E02002215,0.794386125,0.005933364,0.006846189
E02002216,0.665870488,0.043259023,0.01618896
E02002217,0.471064815,0.033275463,0.006655093
E02002218,0.201309329,0.00872886,0.018821604
E02002219,0.720743034,0.013312693,0.008978328
E02002220,0.603223331,0.036070606,0.003837299
E02002221,0.36794301,0.176313446,0.035796972
E02002222,0.306002475,0.011757426,0.021658416
E02002223,0.611996251,0.022492971,0.02499219
E02002224,0.721707703,0.063925909,0.011746103
E02002225,0.038572806,0.00096432,0.005143041
E02002226,0.519323671,0.012560386,0.052979066
E02002227,0.261346445,0.095310136,0.045763994
E02002228,0.103069344,0.004168246,0.019325502
E02002229,0.080164766,0.025982256,0.005069708
E02002230,0.414576803,0.04153605,0.054075235
E02002231,0.323919308,0.002497598,0.004610951
E02002232,0.356601516,0.00638213,0.018747507
E02002233,0.557394554,0.032568073,0.018419648
E02002234,0.010556622,0.001919386,0.048304543
E02002235,0.435403283,0.004282655,0.025339044
E02002236,0.169084316,0.006799637,0.004533092
E02002237,0.122896635,0.001502404,0.012620192
E02002238,0.174813587,0.013256007,0.015741508
E02002239,0.04975006,0.001904308,0.019043085
E02002240,0.011352657,0,0.000966184
E02002241,0.020264505,0.002133106,0.008745734
E02002242,0.047584715,0.000720981,0.001441961
E02002243,0.016175621,0.000866551,0.006643559
E02002244,0.002939735,0,0.00244978
E02002245,0.002754821,0,0.003673095
E02002246,0.003695719,0,0.001231906
E02002247,0.001190122,0,0.001785183
E02002248,0.006673692,0.000702494,0.003512469
E02002249,0.006666667,0,0.009777778
E02002250,0.004609929,0.00035461,0.003546099
E02002251,0.014776505,0.000738825,0.005171777
E02002252,0.069586375,0.001459854,0.004379562
E02002253,0.360114322,0.002222928,0.008256589
E02002254,0.009159483,0,0
E02002255,0.679130713,0.05880473,0.018536274
E02002256,0.036127168,0.007225434,0.001734104
E02002257,0.643241167,0.002688172,0.009600614
E02002258,0.006281407,0,0.004082915
E02002259,0.151050081,0.002019386,0.002827141
E02002260,0.01009801,0,0.000891001
E02002261,0.0066357,0.00066357,0.00464499
E02002262,0.002183406,0.000727802,0.00363901
E02002263,0.002922756,0.000835073,0.000417537
E02002264,0.062319439,0.003714404,0.004127115
E02002265,0.014854111,0,0
E02002266,0.007537688,0.001005025,0.00201005
E02002267,0.009040334,0.002781641,0.001043115
E02002268,0.042264969,0.000541859,0.00379301
E02002269,0.004220597,0,0.001125492
E02002270,0.006666667,0,0.001587302
E02002271,0.005460218,0,0.00351014
E02002272,0.005074711,0,0.003383141
E02002273,0.005,0,0.002727273
E02002274,0.005771451,0.000384763,0.00230858
E02002275,0.023946651,0.001212489,0.003334344
E02002276,0.048613749,0.001139385,0.00151918
E02002277,0.140156186,0.002877106,0.001233046
E02002278,0.009879725,0,0.003436426
E02002279,0.040118243,0,0.005067568
E02002280,0.210059172,0.004649197,0.00295858
E02002281,0.30947465,0.000917642,0.003441156
E02002282,0.292270531,0.002760524,0.003795721
E02002283,0.181702263,0.001275104,0.000318776
E02002284,0.058655222,0.000953743,0.00286123
E02002285,0.040691394,0,0.000720202
E02002286,0.173983085,0.002013693,0.006041079
E02002287,0.318421053,0.001503759,0.003759398
E02002288,0.045133225,0.000543774,0.003806417
E02002289,0.480791175,0.002662609,0.004944846
E02002290,0.015511892,0.001034126,0.000517063
E02002291,0.005277045,0,0.003078276
E02002292,0.070827142,0,0.00842001
E02002293,0.590249923,0.00185128,0.006170935
E02002294,0.346226863,0.005695301,0.003322259
E02002295,0.03598355,0.000685401,0.063399589
E02002296,0.010526316,0,0.000877193
E02002297,0.20554855,0.002522068,0.009667928
E02002298,0.008841733,0,0.000442087
E02002299,0.180428135,0.001911315,0.036314985
E02002300,0.061685491,0,0.003909644
E02002301,0.461829653,0.001577287,0.012618297
E02002302,0.014339941,0,0
E02002303,0.085289515,0.001564945,0.005868545
E02002304,0.1584,0.0028,0.0232
E02002305,0.09,0.001666667,0.030416667
E02002306,0.023919043,0,0.001379945
E02002307,0.038216561,0,0.004094631
E02002308,0.044869294,0,0.007413188
E02002309,0.267755412,0.004557539,0.013672617
E02002310,0.045660222,0.001645413,0.00987248
E02002311,0.008022463,0.000401123,0.008022463
E02002312,0.061721404,0.005662514,0.025764439
E02002313,0.54970949,0.020012912,0.014202711
E02002314,0.025628141,0,0.004522613
E02002315,0.028017987,0.000345901,0.010031131
E02002316,0.008329477,0,0.002776492
E02002317,0.232368226,0.00705271,0.018188567
E02002318,0.059513467,0.004344049,0.018679409
E02002319,0.006480356,0,0.003240178
E02002320,0.032384691,0.000981354,0.02060844
E02002321,0.005557761,0,0.008336642
E02002322,0.00180424,0,0.00090212
E02002323,0.003224651,0,0.003224651
E02002324,0,0.00091617,0
E02002325,0.009161381,0,0
E02002326,0.004486317,0,0.000897263
E02002327,0.006352087,0.000907441,0.000604961
E02002328,0.001348921,0,0.000899281
E02002329,0.001954079,0,0.001709819
